input_vector,output_vector,circuit
0000000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000001010110101010100000000000000111100000000000010000000000000100,000100011100011110011100001110000011111000000000010010111110000011111010001110111010111011011110011110000100110001000100011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000100010000000000000111,c5315
0000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010111111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010001000000100000000010111000100000001000000000000000011110000000000000000000000,000111111111000000010000001110000011111000000000001000000001000100000000001111111100000000001011010000010010000000000001111,c5315
0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010001000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001101011110000001000000000000011,c5315
0000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000100000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101111111111010000000000000000000000001011111111011000000000001111,c5315
0000000000110000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110001000001100000011001000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000101000000000000000000010000000000000001101000000000,000111011111011110011000001110000011111000001000000010110110111011110010000001000100000000011111011110000000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000001010000000000000001000000000000001101110000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001101101100111100000100010000000000000011001101110010000000000011111,c5315
0000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000000111011111100000000010000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000100000000000001000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000,000110011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010101000000101000100000000000001000000000010000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000101000100001000001111111100000000001011010000010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000001101000000000,000111011111011110011000001110000011111000000000011000001001111111111100000000000000000000001011011110010010000000000011111,c5315
0000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000010111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001110000000000,000111011111011110011000001110000011111000000000010000001101111101111000000000000000000000001011011110010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000101010000000000000001000000000000000101110000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001101101100001000000100010000000000000011001101110010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000101000100000000000001000000000010000101110000000000000000000000000000000100,000111011111011110011000001110000011111000000000010101001101101100001000000100010000000000000011001101110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000101010000000000001000000000000000000000000000000000001100000000000,010111011111011110011000001110000011111000000000010010111100111011111010000000000000000000011110001110000100100000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000001010000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001000001111111100000000001011010000010010000000000001111,c5315
0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000000011,c5315
0000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000000011,c5315
0000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000110000000000000000000000010000000000000000000000100000000,000111011111011110011000011110000101111000000000010010100001100100001010000111011100000000011011010000010010000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000101000101000000100000000000000000000000000000000100000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001000001111111100000000001011000010010010000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000011000010000000001000000000000000000001000000000000000100,000111011110011110011100001110000011111000000000010000000101111111011100100001000101000010000011011111110010000110000011101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010100000000001000100000000000001000000000010000000100000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001101101111001000000100010000000000000011011001110010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010111001000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000101000101111000001111111100000000001011000000010010000000000011111,c5315
0000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000000111,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110100000000000000000000110100000000000000000000000000100,000111011101011110011000001110000011111000000000010010110110100011111010000111011100000000011101011110001001000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110001010100000000000000000000000000000000000000000000100,000100011110011110011000001110000011111000000000010000011100001011110010001100110000000000000011011111110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000001110000000000,000111011111011110011000001110000011111000000000010000001101111111111000000000000000000000001011011010010010000000000011111,c5315
0000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111000100000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000100000100000000000000000000000000000001101010000000000000000000000000000000000,000111011111011110011000001110000011111000000000011101010000000000011100001111111100000000001111000110000000000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111111000001011010000010010000100000001101,c5315
0000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010010101010000000000000000000010000000000000000000000000000,000101011100011110011000001110000011111000000000010000001001000100001010001110111000000000001011010000010010000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100001001101,c5315
0000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000001000000000000110000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111000000000000000000000001111011110000000000000000110011,c5315
0000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,000111011111011110001000001100000011001000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010100100000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000100010100000000000001000000000010000101110000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001101101100011000000100010000000000000011001101110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110010001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111100000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110100010100000000000001100000000000000010000000000000100,000110011100011110011000011110000101111000000000010010111100000011111010001110111000000000010101011111101001000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000100000101000000000000000000000000010101011000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010101010100000011011000001111111100000000001111000000000000000000000001111,c5315
0000000000110000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100111011111011110001010001100000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111101001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001011000000000000001000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000100111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000001000000000000000000001100000000000,000111011111011110011000001110000011111000001000000010111110111011110010000000000000000000011101011110001001000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010101000000101010100000000000001000000000010000101000000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001101101111111100000100010000000000000011001101110010000000000011111,c5315
0000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010001000001100000000010111010000000001000000000000000010110000000000000000000000,000111111111000000011000001110000011111000000000000000000001000100000000001111111100000000001011010000010010000000000001111,c5315
0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100010100000000000001000000000000000000000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101100011000000100010000000000000011011111110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010111111111100001111001011010000010010000000010001110,c5315
0000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100101111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010,000111011111011110011000001110000011111000000000010000010100111011111010000001000100000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000000000000001000100000010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010001000001100000000011111000000010001000000000000000011110000000000000000000000,000111111111000000010000001110000011111000000000010000000001000100000000001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000110001000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001100001111111100000000001011010000010010000000000001111,c5315
0000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000010000001101111111111010000000000000000000001011011110010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000101000000101010100000000000001000000000000000000010000000000000000000000000000000000,000111011111011110011000001110000011111000000100110000000001000100001000001111111100000000001011010100010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010001000000100000100000000000000000000000000000001101100000000000000000000000000000000000,000111011111011110011000001110000011111000000000010101010000000000011000001111111100000000001111001010000000000000000001111,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010010000000000000000000000100000000000000000000000000000000,000111011111011110011000001110000011111000000000010010100011000100000010001111111100000000011010010000010110100000000100011,c5315
0000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100111011011010000000001000000000001111011110000000000000000000011,c5315
0010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000,000111011111011110011000001110000011111000000000011000000001000100001000001111111100000000001011000000010010000000000011111,c5315
0000000100110000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,100111011111011110001010001100000011111100000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111010000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110010110000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000000010100011000100001010001111111100000000011011010000010010000000000001111,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110101000000000000000000000000000000000000000000000000100,000101011101011110011000001110000011111000000000010000010100000011111010001111111100000000000011011111110010000000000001111,c5315
1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000,000111011111011111011001001111111011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000110000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,100111011111011110001010001100000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000110000000000000000000000010000000000000000000000010000000,000111011111011110011000011110000101111000000000010010100001100100001010000111011100000000011011010000010010000000000100011,c5315
0000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001001000000000000000010000011000000000000000000000000010100,000111011111011110011000001110000011111000000000000000001101011011110100001000000000000000000010011100110100100000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000001000000001000000000000000010000000000000000001101000000000,000111011111011110011000001110000011111000001000000010111110011011110010001000100000000000011111011110000000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010101011000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000101000111011000001111111100000000001011000000010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000110000000010000000000000000000000000000000000000000000000010000000,010111011111011110011000011110000101111000000000000010100011000100001010001111111100000000000011010001110010000000000001111,c5315
0010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000001101000000000,000111011111011110011000001110000011111000000000011000001101111111101100000000000000000000001011011110010010000000000011111,c5315
0000001000110000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,100111011111011110001010001100000011111001000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010010000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010000000000000000100000000000001000000000010110111110000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001101101100001000000100010000000000000011000101110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110001010000000000000001100010000000000010000000000000100,000101011110011110011000011110000101111000000000010010101101001111110010001100110000000000010101011111101001000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000101000100000000001000000000000000000000000000000000001100000000000,010111011111011110011000001110000011111000000000010010111100111011111010000000000000000000011101001110001001000000000011111,c5315
0000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111100000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000100011,c5315
0000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000100001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000101000101000000000000000000000000010111001000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010101010100000001111000001111111100000000001111000000000000000000000001111,c5315
0000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001101011110001000000000000000011,c5315
0000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001101011110001000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000010111000100000001000000000000000011110000000000000000000000,000111111111000000010000001110000011111000000000000000000001000100000100001111111100000000001011010000010010000000000001111,c5315
