input_vector,output_vector,circuit
000000000000000000000001110000000000001110000000011000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100111111111111001011000111111111100000001100000010,c7552
000000000000100000000001110000010111001100000000011100000000011111001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111000100100001111111011011101111111111110000011100001011,c7552
000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100111111111111011010111111111111110000111111111000,c7552
000000000000100000000001110000000011001100000000111110000000011111001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000,000000000000000000001001000000000000010000111100111111000100111111110111011011101111111111110000011100001010,c7552
000000000000000000000000000001000000000000000000000000000000000000001001101000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101000000000000000000000000,000000000011110100000000000000000000010000111100111111001100111111111111011011111111111110010000111101110010,c7552
000001000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111010010111111111011111111101111100,000110111101011111111101111111101111111010111101111111001000001000000101010000101010010000001111010000000001,c7552
000000000000000001000001110000000000001100000000011101000000011110001101100000000000000000000010000001110000000000000000000000000000000000000000000000000000000000000000111100001111111110000000011011110000000,000011100011111111000000001101110000011110111101111111001111111110001111100110000000011000000000000000001111,c7552
000001000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100010110000000000000000000000000000000010000000001110000000000000000000001,000000010000000111000000000000000000010000111100111111001111111111111111110011111101111001011100111111111100,c7552
001101000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000110100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001011011111111110111101111111110111111111111111110000,c7552
000001000000000000000000000001000000000000000000000000000000000000000000001011110111000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000011101000000000000000000000000,000000000001110100000000000000000000010000111100111111001111111111111111110011001000011110010000111101110110,c7552
000000000000000000000000000000000000000000100000000000000000000000001101000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000100000000100010000000000000000000000,000000100000010001000000000000000000010000111100111111001111111111111111111010110011111011110000111111111100,c7552
000000000000000000000001110000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100111111111111011010111111111111110000111111111000,c7552
000001000000000000000000000000000000000000000000000001000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000,000011100000000000000000000000000000010000111101111111001000011111111111011001111000010111111111111111110000,c7552
000001000000000000000000000000000000000000000000000001000000000000000000000000000000000001101010111111110000000010000000000000000000000000000000000000000000000000000000111100001111111110000000000000000000000,000011100011111111000000000000000000011100111101111111001000011111111111000100000000010000011111111111111100,c7552
000100000001000000000000000000000000000000000001000010000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001111101110000111101011001111111111101111010000001001,c7552
000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100111111111111011010111111111111110000111111111000,c7552
000000000000000000010001110000000000001100000000011100000000011000001101000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000111100001111111110000000000011110000000,000011100011111111000000000001110000011110111100111111001100111110111111011111111000111111100000000000000111,c7552
000001000000000000000000000000000000000000001000000001000000000000000000000000000000000001111010111111110000001000000111000100000000000000000000000000000000000000000000111111001111111111111011100111110000000,000011111011111111111101110011110000011110111101111111001011001001100101100100000000010000001111100011111101,c7552
000000001000000000000001110000000101001100000000011110000000011111001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000,000000000000000000000011111100000000010000111100111111001100111001111111011011101111111111100000011100001000,c7552
000001000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011110111111101010111111101111100,000110111111011111110101011111101111111110111101111111001000001010001101000000100010010000001111010000000001,c7552
001100100000100000000000000000000010000010001000000010000100001000001000000100000000010000000001000001000110110100000000001000000000010000000100000000000100000000000001000111010000111111000011111100001111100,000100111100011111100001111110001111110000100000111111000000001000001000011001011011110000011111101100001111,c7552
100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,011000000000000000000000000000000000010000111110111111111100111111111111011010111111111111110000111111111000,c7552
000001000000000000000000000000000000000000000000000001000000000000000000010100000000010000100001000001000111110100000100001000010000010101000100000000010100000000010001110111011110111111111011111111101111100,000110111111011111111101111111101111111110000001111111001000001000000100000000100100010000001111010000000001,c7552
000000000000000000100001110000000000001100000000011101000000011100001101100000000000000000000010000001110000000000000000000000000000000000000000000000000000000000000000111100001111111110000000001011110000000,000011100011111111000000000101110000011110111101111111001111111110011111100110000000011000000000000000001110,c7552
000001000000000000000000000000000010000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011010001111111011111111101111100,000110111101000111111101111111101111111110111101111111001000001000000111000001101010010000101111010000001001,c7552
000000000110000100000000000001000000000000000000010100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000001111010000,000000000000000000011111000001111010010000111100111111000100100000111111001011000111111111110000001111000000,c7552
000001000001000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000100001110000000000000000000000000000011100000000001110000000000000000000000,000011100000000111000000000000000000010000111101111111001111111111111111110011111100011001011100111111111100,c7552
000000000000000001000001110000000000001100000000011001000000011110001101100000000000000000000010000001110000000000000000000000000000000000000000000000000000000000000000111100001111111110000000011011110000000,000011100011111111000000001101110000011110111101111111001000011111001111011001111111110111111111111111110000,c7552
000000000000000000100001110000000000001100000000011001000000011100001101100000000000000000000010000001110000000000000000000000000000000000000000000000000000000000000000111100001111111110000000001011110000000,000011100011111111000000000101110000011110111101111111001000011111011111011001111111110111111111111111110001,c7552
001101000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000100010000110000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001011011111111110111101111111110111111111111111110000,c7552
000001000001000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000100010110000000000000000000000000000101100000000001110000000000000000000000,000001100000000111000000000000000000011000111101111111001111111111111111111011111110011001011100111111111100,c7552
000001000000000000000000000000000000000000000000000000000000000000000000001010101101000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000011100000000000000000000011100,000000000001110000000000000000000011110000111100111111001111111111111111100011111000011100110000111100101110,c7552
001101000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001001000010100100000000100000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100100110000111000010100000011000010000010000010100,c7552
000000111010100000000000000000000000000000000000000111000000000111001101101000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100001111111110111111111000000011110,000011100011111111011111111100000011111100111101111111000000000000000010011001111111110111101111000000110011,c7552
001101100000000000000000000000000000000000000000000000000000001000000000001000000101000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100100110000011010010101000011000000000010000000100,c7552
000001000000000000000000000000000000000000000000000000000000000000000000001011001111000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001111001110000000000000000011100,000000000011100111000000000000000011110100111100111111001011011111111111111000111111110111011111111100100010,c7552
000001000001000000000000000000000000000000000000000001000000000000000000001011111111000000000000000000000000000000000000000000000000100011100010000000000000000000000000111111001111111110000000000000000000001,000011111011111111000000000000000000011100111101111111001000011111111111000000000111110000011111111101111110,c7552
000001000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001110111011110111111111011111111101111100,000110111111011111111101111111101111111110111101111111001000001000000101000000100010010000001111010000000001,c7552
000001000000000000000000000000000000000000000000000001000000000000000100000000000000000001111010111111100000000000000000000000000000000000000000000000000000000000000000111100001011111110000000000000000100000,000011100001111111000000000000000100011100111101111111001000011111111111000000001000010000011111111111100110,c7552
000000000000100000000001110000000111001100000000111100000000011111001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000,000000000000000000000001000000000000010000111100111111000100110001110111011011101111111111110000011100001011,c7552
000001000000000000000000000000000000000000000000000001001000000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000111100000000011110000000000000000000000,000011100000001111000000000000000000011000111101111111001000011111111111010001111000010000011111111111110100,c7552
000001000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000101011110111111111011111111101111100,000100101111011111111101111111101111110110111101111111001000001000000111001000100010110000001111010000000001,c7552
000001000001000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000100011010000000000000000000000000000011100000000001110000000000000000000000,000011100000000111000000000000000000010000111101111111001111111111111111110011111111011001011100111111111100,c7552
001100101000100000000000000000000000000000000000000000000000001001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111000100101010001111000010100000011000000000010000000100,c7552
000001000000000000000000000000000000000000000000000001000000000000000000000000000000000001111000101000000000000000000000000000000000000000000000000000000000000000000000111100000000000110000000000000000000000,000011100000000011000000000000000000011000111101111111001000011111111111010001111000010001111111111111110100,c7552
000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100111111111111011010111111111111110000111111111000,c7552
000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000000000000,000011100000000000000000000000000000011000111101111111001111111111111111110010111000011111110000111111111100,c7552
000000000000000000000000000000000010000010001100000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001111111111111101111010111111111111110000111111111000,c7552
000001000000000000000000000000000000000000000000000001000000000000000000000000000000000001101000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000,000001100000000000000000000000000000010000111101111111001000011111111111011001111000110111111111111111110100,c7552
000000000000000010000001110000000000001100000000011101000000011111001101100000000000000000000010000001110000000000000000000000000000000000000000000000000000000000000000111100001111111110000000111011110000000,000011100011111111000000011101110000011110111101111111001111111110000111100110000000011000000000000000001110,c7552
000001100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000010,000000000000000000000000000000000000010000111100111111000111100000000111100010000000011000000000000000001111,c7552
000001000000000000000000000000000000000000000000000000000000000000000000001010101011000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000111100000000000000000000011100,000000000011110000000000000000000011110000111100111111001111111111111111100011100000011100110000111100101110,c7552
100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,011000000000000000000000000000000000010000111110111111101100111111111111011010111111111111110000111111111000,c7552
000000000000000001000001110000000000001100000000011101000000011010001101100000000000000000000010000001110000000000000000000000000000000000000000000000000000000000000000111100001111111110000000011011110000000,000011100011111111000000001101110000011110111101111111001000011111101111011001111111110111111111111111110001,c7552
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000,000000000000000000010000000000000000010000111100111111000100111111111111011010111111111111110000111111111001,c7552
000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000111100101101001100111111111111011010111111111111110000111111111000,c7552
000001000000000000000000000000000000000000000000000001000000000000000000000000000000000001111000111101000000000000000000000000000000000000000000000000000000000000000000111100000000111110000000000000000000000,000011100000011111000000000000000000011000111101111111001000011111111111010000111000010000011111111111111100,c7552
000000000000110000000001110000001111001100000000111100000000111111001101100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111000111100001111111111111111111111111110000011100000011,c7552
000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000001,000011110000000000000000000000000000011000111101111111001000011111111111010000111000010111111111111111111100,c7552
000000100000000000000001110000000010001100000000011100000000011111001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000,000000000000000000000001111100000000010000111100111111001100110111111111011011101111111111100000011100001001,c7552
000000000000100000000001110000000111001100000000111011000000011000001101100000000000000000000010000001110000000000000000000000000000000000000000000000000000000000000000111100001111111110000011000011110000000,000011100011111111000001100001110000011110111101111111000000000001111111011001111111110111111111111111110001,c7552
000000000000000000010001110000000000001000000000000101000000000000001101100000000000000000000010000001110000000000000000000000000000000000000000000000000000000000000000111100001111111110000000000010000000000,000011100011111111000000000000000000011110111101111111001000011110111111011001111111110111111111111111110001,c7552
000001000001000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000100011010000000000000000000000000000011111000000000000000000000000000000001,000011111000000000000000000000000000010000111101111111001000011111111111011001111111010011111111111111111100,c7552
000001000000000000000000000000000000000000000000000010000000001000000000000000000000000010101100000001000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001011011111111111111101111111110111111111111111110000,c7552
000001000000000000000000000000000000000000000000000001000000000000000000000000000000000001111010110111110000001000000111000100000000000000000000000000000000000000000000111100001111111110000000000011110000000,000011100011111111000000000001110000011110111101111111001000011111111111000100000000010000001111100011111100,c7552
000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000011110010000,000000000000000000000000000001110010010010111100111111001011011111111111111001111111110111101111100011010010,c7552
000001000000000000000000000000000000000000000000000010000000001000000000000000000000000000100010000101000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001011011111111110111101111111110111111111111111110000,c7552
001100000010000000000000000000000000000000000000001010000000011000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100101110000111000010100000011000010000010100010111,c7552
000001000000000000000000000000000000000000000000000010000000001000000000000000000000000010000000000001000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001011011111111110111101111111110111111111111111110000,c7552
000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001111111111111111111010111111111111110000111111111000,c7552
000000000000000000010001110000000000001100000000011100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000011110000000,000000000000000000000001000001110000010010111100111111001100101110111010011010111111111111100000110011111010,c7552
000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011110111111111011111101101011100,000110111111011111111101111111101011111100111101111111001000001000000101000000100010010000011111010000010001,c7552
000001000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011110111111111010101111101111100,000110111111011111111101010111101111111110111101111111001000001000101101000000100010010000001111010000000001,c7552
000001000000000000000000000000000000000000000000000001000000000000000000000000000000000001111010101111110000001000000111000100000000000000000000000000000000000000000000111100001111111110000000000011110000000,000011100011111111000000000001110000011110111101111111001000011111111111000100000000010000001111100011111100,c7552
000000011000100000000000000000000000000000000000000110000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000010,000000000000000000001111000000000000010000111100111111001100111001001111001011000111111111100000000000000010,c7552
000000000000000000000000001000000010000010000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001111111111111101111010111111111111110000111111111000,c7552
000001000001000000000000000000000000000000000000000001000000000000000000001011111111000000000000000000000000000000000000000000000000000011110010000000000000000000000000111111001111111110000000000000000000001,000011111011111111000000000000000000011100111101111111001000011111111111001000000111110000011111111101111010,c7552
000001000000000000000000000000000000000000000000000000000000000000000000000010111100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000111101110000000000000000011100,000000000011110111000000000000000011110000111100111111001011011111111111111001100111110110011111111100100010,c7552
000000000000000000010001110000000000101100000000011100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000,000000000000000000000000000001110000010000111100111111001100111110111010001111000111111111100000000000000011,c7552
000001000000000000000000000001000000000000000000000000000000000000000000001011110111000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000111101000000000000000000000000,000000000011110100000000000000000000010000111100111111001111111111111111110011000000011110010000111101111110,c7552
001100000000000000000000000000000000000000000000000010000000001101001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100101110101010000010100000011000000000010000000101,c7552
000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010001111100111111001100111111111111011010111111111111110000111111111000,c7552
001100001000000000000000000000000000000000000000000010000000001001001000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100110000001010000010100000011000000000010000000100,c7552
000000000000000000000000000000000000000000000000000110000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000,000000000000000000000000001100000000010000111100111111001100101111110111011010111111111111110000111111111000,c7552
000001000001000000000000000000000000000000000000000001000000000000000000001011111111000000000000000000000000000000000000000000000000100011010010000000000000000000000000111111001111111110000000000000000000001,000011111011111111000000000000000000011100111101111111001000011111111111000000000111010000011111111101111010,c7552
000001000001000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000100010110000000000000000000000000000011111000000000000000000000000000000001,000011111000000000000000000000000000010000111101111111001000011111111111011001111110010011111111111111111000,c7552
001100100000000000000000000000000000000000000000000000000000001101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100100110101010000010100000011000000000010000000100,c7552
001100000010000100000000010001000000100100000000011010000000101000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100101110000010000110100000011000000000011111010111,c7552
000000000110001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100,000000000000000000000000000000000011110000111100111111001100111111111111011010111111111111110000011111011000,c7552
000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100100010000111001011000111111111100000000000000011,c7552
000001000000000000000000000000000000000000000000000011000000000000000000000000000000000001111010111111110000001000000111000111100000000000000000000000000000000000000000111100001111111110000001111011110000000,000011100011111111000000111101110000011110111101111111001000011110000111000000000000010000001111100011111100,c7552
000000000000000000010001110000000000001100010000011110000000111100001100100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001111101111100111111111101111111111110000011100001011,c7552
001100100000000000000000000000000000000000000000000100000000001001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100100111001010000010100000011000000000010000000100,c7552
000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000101101000000000000000100000000010000000000000000000000000000000000000000000000000000000010000000000000000000000,000000000000000001000000000000000000010000111100111111001011011111111111111101111111110011111111111111111000,c7552
000000000100001000000000000001000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000010111000000,000000000000000000011111000000111000010010111100111111000100100000111010001011000111111111110000110010010000,c7552
000000000000000000000000000000000000000000010000000000000000000000001001000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000100000000100010000000000000000000000,000000100000010001000000000000000000010000111100111111001111111111111111111010101011111011110000111111111100,c7552
001100100010000000000000000001000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100100110000010000010100000011000000000010010010100,c7552
000000000100001000000000000001000000000000000000010100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000001011000000,000000000000000000011111000001011000010000111100111111000100100000111010001011000111111111110000110110010010,c7552
000000000100001000000000000001000000000000000000001100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000111000000,000000000000000000011111000000111000010000111100111111000100100000111010001011000111111111100000111110010010,c7552
000000001000000000000000000000000000000000000000000100000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101110100000000000010,000000000000000000010111010000000000010000111100111111001100100101100111001011000111111111100000000000000011,c7552
000001000000000000000000000000000000000000000000000000000000000000000000001011011111000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001111001110000000000000000011100,000000000011100111000000000000000011110100111100111111001011011111111111111000111111110111111111111100101010,c7552
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100111111111111011010111111111111110000111111111000,c7552
000000000000000000000000000001000000000000000000000000000000000000001100101000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111101000000000000000000000000,000000000011110100000000000000000000010000111100111111001100111111111111011011110111111110010000111101111010,c7552
000000000100001000000000000001000000000000000000011100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000001111000000,000000000000000000011111000001111000010000111100111111000100100000111111001011000111111111110000110010010000,c7552
000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000,000000000000000000000000100000000000010000111100111111001100101111111111011010111111111111110000111111111001,c7552
000000000000000000000110110001000010001100001000011000000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001111111111111111101111000111111111100000011110000010,c7552
000000000000000000000100110001000010101100001000011000000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001111111111111111101111000111111111100000011110000010,c7552
000000000000100000000001110000010110001100000000011110000000011111001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111000100110001111111011011101111111111110000011100001010,c7552
000000000000001000010001110000000000001000000000011100000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000000000000000000000000000000001000010000111100111111001100111110111010001111000111111111110000011100000011,c7552
001100000110000000000001110000000000000000000000000010000000001000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100101110000010000110100000011000000000010000110101,c7552
000000000110001100000000000001000000000000000000001100000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000001101011000,000000000000000000011111000001101011010000111100111111000100100000111111001011000111111111110000001010010010,c7552
000001000000000000000000000000000000000000000000100001000000000000000000000000000000000001111110111111110000001000000111100111111000000000000000000000000000000000000000111100001111111110000011111011110000000,000011100011111111000001111101110000011110111101111111001011001110000111100100000000010000001111100011111101,c7552
001100100010000000000000000000000000000000000000001000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100100110000010000010100000011000000000010100010100,c7552
000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000,000000000000000000000000000001110000010010111100111111001011011111111111111001111111110111101111100011110000,c7552
000000000000100010000001110000000111001100000000111110000000011110001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000,000000000000000000000000011100000000010000111100111111000100110000000111011111101111111111110000011100001010,c7552
000000111000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000010,000000000000000000011111000000000000010000111100111111001100111111111111011010111111111111110000111111111000,c7552
000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000,000000000000000000010000000000000000010000111100111111001100111111111111011010111111111111110000111111111000,c7552
000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001,000000000000000000000000000000000000010000111100111111001000011111111111011001111111110111111111111111110000,c7552
000000000100000100000000000001000000000000000000010100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000001100000000,000000000000000000011111000001100000010000111100111111000100100000111010001011000111111111110000111111010010,c7552
000001000000000000000000000000000000000000000000000001000100000000000000000000000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000111100000000011110000000000000000000000,000011100000001111000000000000000000011000111101111111001000011111111111010001111000010000011111111111110100,c7552
001100110000000000000000000000000000000000000000000000000000001001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000,000000000000000000000000000000000000010000111100111111001100101010001010000010100000011000000000010000000101,c7552
000000010000000000000001110000000011001100000000011110000000011111001100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000,000000000000000000000001111100000000010000111100111111001100100010000111011111101111111111110000011100001011,c7552
000001000001000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000100010110000000000000000000000000000011100000000001110000000000000000000000,000011100000000111000000000000000000010000111101111111001111111111111111110011111110011001011100111111111000,c7552
000001000000000000000000000000000000000000000000000001000000000000000000000000000000000001111000101100000000000000000000000000000000000000000000000000000000000000000000111100000000001110000000000000000000000,000011100000000111000000000000000000011000111101111111001000011111111111010001111000010000111111111111111100,c7552
000001000000000000000000000000000000000000000000000000000000000000000000001010111111000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001111001110000000000000000011100,000000000011100111000000000000000011110100111100111111001011011111111111111000111111110110111111111100100010,c7552
000001000000000000000000000000000010000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110111011000101111111011111111101111100,000110111100010111111101111111101111111110111101111111001000001000000111000000111010010000101111010000001001,c7552
